"name","address","city","state","country","zip","phone","lat","lng","region","types","hours","website","notes","google_place_id","source","verified","active"
"Kitty Hawk Kites","39432 North Carolina Highway 12","Avon","NC","US","27915","+1 252 995 6060","35.369788","-75.4991278","","{Hobby}","","https://www.kittyhawk.com/location/avon-kitty-hawk-kites/","OSM node/8716206001 | facebook: https://www.facebook.com/kittyhawkkites | instagram: https://www.instagram.com/kittyhawkkites | enriched:yes","","osm","false","true"
"LUCKY BOX SPORTS CARDS","19905 W CATAWBA AVE, SUITE 106","CORNELIUS","NC","US","28031","(712) 870-9039","","","","{Sports,TCG}","","https://www.luckyboxsportscards.net/","email: luckyboxsportscards@gmail.com | facebook: https://www.facebook.com/luckyboxsportscards | instagram: https://www.instagram.com/luckyboxsportscards | enriched:yes","","directory_list","false","true"
"Level Up Games & Hobbies","9315 Kingston Pike","Knoxville","NC","US","37922","+1-865-332-0041","35.9132795","-84.0927774","","{Games}","Mo-Sa 12:00-21:00, Su 12:00-18:00","https://trainyour-brain.blogspot.com/2022/05/level-up-games-knoxville.html","OSM node/13525041688 | enriched:yes","","osm","false","true"
"MIKE'S COINS AND COLLECTIBLES","","Gastonia","NC","US","","2244301774","","","","{Collectibles}","","https://www.mikescoinsandcollectibles.com/","email: mikescoinscollectibles@gmail.com | enriched:yes","","ddg_pass2","false","true"
"Mighty Meeple","8440 Pit Stop Ct NW, Suite 180","Concord","NC","US","28027","+1-704-625-7913","35.3752938","-80.7249043","","{Games}","Mo-Th,Sa 11:00-23:00; Fr 11:00-01:00; Su 12:00-20:00","https://mightymeeple.com/","OSM node/13610671335 | email: user@gmail.com | enriched:yes","","osm","false","true"
"One Stop Sports","115 E Park Ave, Suite C","Charlotte","NC","US","","(704) 651-7362","","","charlotte","{Sports,Boxes,Singles}","","https://www.charlottesgotalot.com/things-to-do/shopping/one-stop-sports","Premier sports card shop; high & low end cards; hobby & retail wax; also in Charleston | email: flickity@2.2.1 | facebook: https://www.facebook.com/tr | instagram: https://www.instagram.com/onestopsportsclt | enriched:yes","","manual","false","true"
"Out of the Box Gaming","36 West Main Street","Thomasville","NC","US","27360","+1-336-313-6130","35.8829439","-80.0831232","","{Games}","Mo-Th 15:00-21:00, Fr 12:00-21:00, Sa 11:00-21:00, Su 12:00-19:00","https://www.outoftheboxgaming.com/","OSM way/339635552 | enriched:yes","","osm","false","true"
"Palmetto Collectables","8001 Raintree Ln, Suite 101","Charlotte","NC","US","","(980) 265-1200","","","charlotte","{Sports,Boxes,Packs,Trading Cards}","Tue-Fri 11am-6pm; Sat 9am-3pm; Sun 1-5pm; Mon Closed","https://palmettocollectables.com/","Largest selection of boxes & packs in the Carolinas | facebook: https://www.facebook.com/PalmettoCollectablesShop | instagram: https://www.instagram.com/palmettocollectables | enriched:yes","","manual","false","true"
"Parker Banner Kent & Wayne","21500 Catawba Ave, Suite A","Cornelius","NC","US","","(704) 892-4263","","","charlotte","{MTG,Comics,Board Games,Warhammer,Singles,Boxes}","Mon-Sat 10am-8pm; Sun 12-6pm","https://www.cmon.com/shop-locator/parker-banner-kent-and-wayne/","Est. 2008; full-line comic & game shop; open play/demo space | email: newsletter@cmon.com | facebook: https://www.facebook.com/coolminiornot | instagram: https://www.instagram.com/CMONGames | enriched:yes","","manual","false","true"
"Parker, Banner, Kent & Wayne","21500 Catawba Avenue Suite A","Cornelius","NC","US","28031","+1-704-892-4263","35.4804754","-80.8582737","","{Comics}","","https://pbkwcomics.com/","OSM node/2693269422 | email: questions@pbkwcomics.com | facebook: https://www.facebook.com/parkerbannerkentwayne | instagram: https://www.instagram.com/pbkw_comics | enriched:yes","","osm","false","true"
"Pokemon Singles – Page 3","","Concord","NC","US","","1696329895","","","","{Pokemon}","","https://mightymeeple.com/collections/pokemon-singles-instock?page=3","email: user@gmail.com | enriched:yes","","ddg_targeted","false","true"
"R/C Hobby Nook","150 South Equity Drive","Smithfield","NC","US","27577","+1-919-934-5931","35.5075656","-78.3215706","","{Hobby}","","https://www.rchobbynook.com/","OSM node/7228925291 | email: djrangar@gmail.com | facebook: https://www.facebook.com/people | instagram: https://www.instagram.com/wix | enriched:yes","","osm","false","true"
"Rally Squirrel Cards & Collectibles","6904 Matthews-Mint Hill Rd, Suite 510","Mint Hill","NC","US","","(980) 938-4665","","","charlotte","{Sports,Pokemon,Singles}","Mon-Thu 11am-9pm; Fri 11am-11pm","https://www.loc8nearme.com/north-carolina/mint-hill/rally-squirrel-sports-cards-and-collectibles/7351297/","Largest Pokemon selection in greater Charlotte; sports singles & sealed product | email: lodash@4.17.21, in-view@0.6.1 | facebook: https://www.facebook.com/Loc8NearMe | instagram: https://www.instagram.com/rallysquirrelcardshop | enriched:yes","","manual","false","true"
"Replay Sports Cards","115 E Park Ave, Unit C","Charlotte","NC","US","","(704) 412-2354","","","charlotte","{Sports,Boxes,Graded Slabs,Breaks}","Daily 11am-6pm","https://www.replaysportscards.com/nc-charlotte","Opened 2021; expanding across Southeast; online store; grading services | email: charlotte.nc@replaysportscards.com | facebook: http://www.facebook.com/2008 | instagram: https://www.instagram.com/replaysportscards | enriched:yes","","manual","false","true"
"Rocket's Hideout","18 West 1st Avenue","Lexington","NC","US","27292","+1-336-300-7440","35.8240064","-80.2544298","","{Games}","Mo-Sa 10:00-17:00","https://rockets-hideout.com","OSM node/10119786876 | enriched:yes","","osm","false","true"
"SCORE MORE SPORTS","4944 MARTIN VIEW LANE","WINSTON SALEM","NC","US","27104","(336) 602-2383","","","","{Sports}","","www.scoremorenow.com","email: intl-segmenter@11.7.10, core-js-bundle@3.2.1, focus-within-polyfill@5.0.9 | facebook: https://www.facebook.com/scoremoresports | instagram: https://www.instagram.com/scoremoresports | enriched:yes","","directory_list","false","true"
"SCOTT'S COLLECTIBLES","942 CLOVERLEAF PLAZA","KANNAPOLIS","NC","US","28083","(704) 784-2277","","","","{Collectibles}","","www.facebook.com/scottscollectibles","email: diecastcars@lexcominc.net | facebook: https://www.facebook.com/scottscollectibles | enriched:yes","","directory_list","false","true"
"SPORTS COLLECTIBLES","1278 W. MAIN ST","SYLVA","NC","US","28779","(828) 586-8610","","","","{Sports,Collectibles}","","https://www.bing.com/aclick?ld=e8fLZkZB17xa9W2smVbaeOyjVUCUyht1RCXMAsNShZeg1h5DHFrRK8Myut5EoSz0oUQRnLToKKdC2-2DAXS7CFQwfJe2bKYbNNy5ZNcUPM5qAiXeu6d2qpoGCcfuPjld-dl5jfNz8MOrBjvvxWCT2QsJUsk4BKRC0rQ8EtLgD3m0PZX3HBAgKR8wqdus3QZkzEy3Blrw&u=aHR0cHMlM2ElMmYlMmZzcG9ydHMuaGEuY29tJTNmdHlwZSUzZG1zbl9zcG9ydHMlMjUyMG1lbW9yYWJpbGlhJTI1MjBzdG9yZXNfcS1TUE9SVFMlMjUyMENPTExFQ1RJQkxFUyUyNTIwU1lMVkElMjUyME5DLWNpZC03NzQ0NzA0Nzc5MjUzMC1tdC1icC1jbGtzcmMta3ctZGV2aWNlLWMtY21wbmlkLTMxNTA0OTUwOC1hZGdwaWQtMTIzOTE1MDY0Nzg2OTEzMy1uaWQtbw&rlid=aab292caef9c1f402d9afb1058108e28","enriched:yes","","directory_list","false","true"
"Score More Sports Salisbury","","Salisbury","NC","US","","(704) 762-9060","","","","{Sports}","","https://www.tcdb.com/CardShops.cfm?MODE=VIEW&ShopID=1917","enriched:yes","","ddg_pass2","false","true"
"Shop","5002 High Point Rd Unit C","Greensboro","NC","US","","(336) 763-2122","","","","{Cards}","","https://picantetcg.com/shop/","enriched:yes","","ddg_targeted","false","true"
"ShoppingGastoniaNCNorthCarolina+ Outlet Mall","8141 3418 South New Hope Road","Gastonia","NC","US","","704-865-8141","","","","{Cards}","","http://www.discoverourtown.com/NC/Gastonia/Shopping-200.html","email: leaflet@1.9.4 | facebook: http://www.facebook.com/DiscoverOurTown | enriched:yes","","ddg_targeted","false","true"
"SpecterGames","2511 North Broad Street","Camden","NC","US","29020-2237","+1-803-677-3050","34.2730526","-80.6100699","","{TCG}","Mo-Su 12:00-22:00","https://spectergames.tcgplayerpro.com/","OSM node/13457075683 | email: spectercardgames@gmail.com | enriched:yes","","osm","false","true"
"Ssalefish Comics","1622 Stanley Road, Suite Suite 118","Greensboro","NC","US","","+1-336-897-3623","36.0532945","-79.8910925","","{Comics}","Mo-Tu,Th-Sa 11:00-19:00; We 08:00-20:00; Su 12:00-17:00","https://www.ssalefish.net/greensboro","OSM node/6483239029 | email: ssalefishgso@gmail.com | facebook: http://www.facebook.com/2008 | instagram: http://instagram.com/ssalefishgso | ebay: http://www.ebay.com/sch/ssalefish | enriched:yes","","osm","false","true"
"The Card Shop NC – Winston-Salem, North Carolina","","Winston-Salem","NC","US","","743-999-3354","","","","{TCG}","","https://www.lgsfinder.org/north-carolina/winston-salem/the-card-shop-nc-winston-salem","email: leaflet@1.9.4 | enriched:yes","","ddg_targeted","false","true"
"The Gathering Place","157 East Rosemary Street","Chapel Hill","NC","US","27514","+1 984 999 4548","35.9152406","-79.0539749","","{Games}","Tu 16:00-22:00; We-Th 14:00-24:00; Fr 14:00-02:00; Sa 11:00-02:00; Su 11:00-22:00","https://thegatheringplacegames.com","OSM node/1796304011 | enriched:yes","","osm","false","true"
"The Outpost","207 East Myrtle Avenue","Johnson City","NC","US","","+1 423 218 2194","36.3225916","-82.3537855","","{Games}","Mo-Th 12:00-18:00; Fr 12:00-20:00; Sa 13:00-20:00; Su 13:00-18:00","https://www.manta.com/c/mknb7yv/the-outpost","OSM way/1378179178 | enriched:yes","","osm","false","true"
"The Wyvern's Tale","347 Merrimon Avenue","Asheville","NC","US","28801","+1-828-505-7887","35.6109532","-82.5546496","","{Games}","","https://www.thewyvernstaleavl.com/","OSM way/378466721 | email: store@thewyvernstaleavl.com | facebook: https://www.facebook.com/thewyvernstale | instagram: https://www.instagram.com/thewyvernstale | enriched:yes","","osm","false","true"
"ToyTown Hobby Shop","507 East Broad Street","Fuquay-Varina","NC","US","27526","+19195334747","35.5934787","-78.7942648","","{Hobby}","","https://www.bing.com/aclick?ld=e8FFTBYdXmH2hPGnexQ6m31jVUCUxPE0FRr7xrGNB7hmAg5quLUsw6HEyznzks3A_bfaQtKOb3MqoRRwxB7NpSc_ejNcrMYRUwQFsVYDLablV9dj7OpQoj3fKTDLTuN2gbs13P6t0ooUNOYP7-e8kyhXgf1ywe7-BoGTTuUs71K-XKIaJRJkSz-HfgZWGPIUiVjAHseg&u=aHR0cCUzYSUyZiUyZnd3dy5ob2JieXRvd24uY29tJTNmbXNjbGtpZCUzZDNlODg5NDVmNWE5NjE1N2Y4NWQ5ZmQ4NWVkMDQ0ZTRmJTI2dXRtX3NvdXJjZSUzZGJpbmclMjZ1dG1fbWVkaXVtJTNkY3BjJTI2dXRtX2NhbXBhaWduJTNkSFQtTVMtU0VBLUItU0FMLU1JWC10Uk9BUy1CcmFuZGVkJTI2dXRtX3Rlcm0lM2RIb2JieSUyNTIwVG93biUyNnV0bV9jb250ZW50JTNkaG9iYnl0b3duJTI1MjAtJTI1MjBw&rlid=3e88945f5a96157f85d9fd85ed044e4f","OSM node/4374715986 | facebook: https://www.facebook.com/hobbytown | instagram: https://www.instagram.com/hobbytown | enriched:yes","","osm","false","true"
"Turn 1 Gaming","1175 Oak Ridge Turnpike","Oak Ridge","NC","US","37830","+1 865 298 5236","36.0177709","-84.24722","","{Games}","Mo-Sa 12:00-21:00;Su 12:00-18:00","https://oakridge-nps.fandom.com/wiki/Points_&_Ranks","OSM node/10074117393 | email: search-insights@2.2.1, master@release-mw143-353.001 | facebook: http://www.facebook.com/2008 | instagram: https://www.instagram.com/getfandom | enriched:yes","","osm","false","true"
"Valentino Card Shop","6823 South Blvd","Charlotte","NC","US","","(704) 900-5304","","","charlotte","{Yu-Gi-Oh,Pokemon,MTG,One Piece,Lorcana,Singles}","","https://valentinocardshop.com/","Official tournament store (OTS/WPN/Pokemon Play/Bandai); buy/sell/trade; TAG Grading dealer | email: support@valentinocardshop.com | facebook: https://www.facebook.com/people | instagram: https://instagram.com/valentinocardshop | enriched:yes","","manual","false","true"
"We're Good Sports","1087 Main Street, Suite 3","Blowing Rock","NC","US","28605","+1 828-295-9547","36.1326705","-81.6779973","","{Sports}","","https://blowingrock.com/service/we're_good_sports/","OSM way/230068486 | facebook: https://www.facebook.com/BlowingRock | instagram: https://www.instagram.com/blowingrocknc | enriched:yes","","osm","false","true"
"Wild Birds Unlimited","476 Shotwell Road","Clayton","NC","US","27520","+1-919-553-7973","35.6556099","-78.4792233","","{Hobby}","","https://www.wbu.com/","OSM node/9741868879 | email: web-vitals@0.2.2 | facebook: https://www.facebook.com/wildbirdsunlimited | instagram: https://www.instagram.com/wildbirdsunlimited | enriched:yes","","osm","false","true"
"World of RC Hobby Store","5320 US 301","Lucama","NC","US","27851","+12522914088","35.6547912","-77.9919862","","{Hobby}","","https://worldofrcparts.com/","OSM way/1060541994 | facebook: https://www.facebook.com/worldofrcparts | enriched:yes","","osm","false","true"
"Your Local Game Store","6908 Matthews-Mint Hill Road, Suite 350","Mint Hill","NC","US","28227","+1-704-729-4547","35.1713588","-80.6570829","","{Games}","Mo-Th 12:00-22:00; Fr 12:00-24:00; Sa 10:00-24:00; Su off","https://www.yourlocalgamestore.com/","OSM node/3010935739 | email: contact@yourlocalgamestore.com | enriched:yes","","osm","false","true"
"YouthSportsin theWinston-SalemArea","1024 N Chestnut StWinstonSalemNC27101 Contact: 336-747-3104 Description: Day Passes for Kids age 8 and younger and Discounted Passes for age 18 and younger","Winston-Salem","NC","US","","336-747-3104","","","","{Sports}","","https://triadmomsonmain.com/youth-sports-in-the-winston-salem-area/","email: kodia.tmom@gmail.com, info@salemgym.com, r.maldonado@ymcanwnc.org | facebook: http://www.facebook.com/MomsOnMain | instagram: https://www.instagram.com/accounts | enriched:yes","","ddg_targeted","false","true"
"Big Nick's Sportscards","3902 13th Ave S #100Fargo","Fargo","ND","US","","701-277-1989","","","","{Sports,TCG}","","https://www.sportscard-stores.com/store/383/fargo/big-nicks-sportscards","enriched:yes","","ddg_pass2","false","true"
"DAKOTA GAMING SUPPLY, INC.","1308 EAST AVENUE F","BISMARCK","ND","US","58501","(701) 224-0514","","","","{Cards}","","https://www.psacard.com/dealers/detail/dakota-gaming-supply-inc/3626","email: dakotagaming@midconetwork.com | facebook: https://www.facebook.com/PSAcard | instagram: https://instagram.com/psacard | enriched:yes","","directory_list","false","true"
"Force of Habit HobbyShop-Minot,ND| Wargames.Com","9 Central Avenue EastMinot","Minot","ND","US","","(701) 837-0032","","","","{Games,Collectibles}","","https://www.wargames.com/store/538/minot/force-habit-hobby-shop","enriched:yes","","ddg_targeted","false","true"
"Force of HabitHobbyShop-Minot,ND| Wargames.Com","9 Central Avenue EastMinot","Minot","ND","US","","(701) 837-0032","","","","{Games,Collectibles}","","https://www.wargames.com/store/538/minot/force-habit-hobby-shop","enriched:yes","","ddg_pass2","false","true"
"Grand Slam Sportscards and Collectibles","","Minot","ND","US","","701-833-5244","","","","{Sports,TCG,Collectibles}","","https://www.sportscard-stores.com/store/1339/minot/grand-slam-sportscards-and-collectibles","enriched:yes","","ddg_pass2","false","true"
"JWW Sports Cards & Gaming","","Fargo","ND","US","","701-277-1989","","","","{Sports,TCG}","","https://www.lgsfinder.org/north-dakota/fargo/jww-sports-cards-gaming-fargo","email: leaflet@1.9.4 | enriched:yes","","ddg_targeted","false","true"
"Map and Directions to Grand Cities Games in Grand Forks, ND 58203","","Grand Forks","ND","US","","701-775-8602","","","","{Games}","","https://www.merchantcircle.com/business/Grand.Cities.Games.866-905-1482","email: support@merchantcircle.com | facebook: http://www.facebook.com/2008 | enriched:yes","","ddg_pass2","false","true"
"Paradox Comics-N-Cards","","Fargo","ND","US","","(701) 239-9505","","","","{Comics,TCG}","","https://www.allbiz.com/business/paradox-comics-n-cards-701-239-9505","enriched:yes","","ddg_pass2","false","true"
"Sports Cards Memorabilia in Minot, ND","924 37th Ave SW","Minot","ND","US","","701-833-5244","","","","{Sports,TCG,Collectibles}","","https://www.bing.com/aclick?ld=e85HTDHhQKR8Q2lRSaMf7htTVUCUy9QzvaFKXWimtCFEQyoIOIIyiLvR6IoWuWF-WWQZQWLqsktOy-rAn77RcWPyqj7l0nef5JIINwrrw36BHy2SQlk-3ONY7s0S8DNfnoKYXpQo_hrwEcV1CIiVBx5-Aysi1gt_jAgDghIIGy2fzJNns3oDABDu5m7q2GN3zTC70NJA&u=aHR0cHMlM2ElMmYlMmZzcG9ydHMuaGEuY29tJTNmdHlwZSUzZG1zbl9zcG9ydHMlMjUyMG1lbW9yYWJpbGlhJTI1MjBzdG9yZXNfcS1TcG9ydHMlMjUyMENhcmRzJTI1MjBNZW1vcmFiaWxpYSUyNTIwaW4lMjUyME1pbm90JTJjJTI1MjBORCUyNTIwTWlub3QlMjUyME5ELWNpZC03NzQ0NzA0Nzc5MjUzMC1tdC1icC1jbGtzcmMta3ctZGV2aWNlLWMtY21wbmlkLTMxNTA0OTUwOC1hZGdwaWQtMTIzOTE1MDY0Nzg2OTEzMy1uaWQtbw&rlid=ff68bb5434a51ab75f2fd28e830c6c97","enriched:yes","","ddg_pass2","false","true"
"THE SPORTS CAVE","2906 MORRISON AVE #3","BISMARCK","ND","US","58504","(701) 751-0607","","","","{Sports}","","https://thesportscavellc.square.site/","email: hi@mystore.com, thesportscavellc@gmail.com | facebook: https://www.facebook.com/TheSportsCaveLLC | enriched:yes","","directory_list","false","true"
"THE SPORTS SHAQ","924 37TH AVE SW","MINOT","ND","US","58701","(701) 838-0938","","","","{Sports}","","https://thesportsshaq.com/","email: thesportsshaq@thesportsshaq.com | instagram: https://www.instagram.com/thesportsshaq | enriched:yes","","directory_list","false","true"
"The Sports Cave in Bismarck, ND 58504","2906 Morrison Ave #3 inBismarck","Bismarck","ND","US","","701-751-0607","","","","{Sports}","","https://www.chamberofcommerce.com/business-directory/north-dakota/bismarck/collectibles-store/2007088539-the-sports-cave","enriched:yes","","ddg_pass2","false","true"
"Triple Diamond Sports Cards & Collectibles","0683 Contact us Directions Triple DiamondSportsCards & Collectibles (701) 532-0683 Call now Contact us Directions About Contact us Hours Insights Location Reviews About","Fargo","ND","US","","(701) 532-0683","","","","{Sports,TCG,Collectibles}","","https://business.google.com/v/triple-diamond-sports-cards-collectibles/012653165095683190114/d7ce/_","enriched:yes","","ddg_pass2","false","true"
"Baseballcardstore|OmahaSportsCards| United States","4857 S. 137th St","Omaha","NE","US","","402-614-9702","","","","{Sports,TCG}","","https://www.omahacards.com/shop","email: react@18.2.0, react-dom@18.2.0, wix-fonts@1.14.0 | enriched:yes","","ddg_pass2","false","true"
"Big Guy's Games","104 West 3rd Street","Yankton","NE","US","57078","+1 605-661-5421","42.8699372","-97.392669","","{Games}","","https://cardshopsnearme.com/south-dakota/big-guys-games/","OSM node/5365134228 | facebook: https://www.facebook.com/profile.php | enriched:yes","","osm","false","true"
"CMON","4014 N 144th St","Omaha","NE","US","","4029918699","","","","{Cards}","","https://www.cmon.com/shop-locator/the-game-shoppe-omaha/","email: newsletter@cmon.com | facebook: https://www.facebook.com/coolminiornot | instagram: https://www.instagram.com/CMONGames | enriched:yes","","ddg_targeted","false","true"
