"name","address","city","state","country","zip","phone","email","facebook_url","instagram_url","website","x_url","discord","ebay_url","tcgplayer_url","types","hours","lat","lng","source","notes"
"COULEE CARDS & GAMING - ROCHESTER","162 17TH AVE NW","ROCHESTER","MN","US","55901","(502) 258-4770","couleecardsandgaming@gmail.com","https://www.facebook.com/profile.php","https://www.instagram.com/couleecardbreaks","https://couleecards.com/rochester-mn/","","","https://www.ebay.com/str/couleecardsandgaming","","TCG","","","","directory_list",""
"Dreamers Vault Roseville","1143 Larpenteur Avenue West","Roseville","MN","US","55113","+1 651 330 7859","","https://facebook.com/DreamersVaultGames","https://instagram.com/dreamersvaultgames","https://dreamersvault.com/Locations","","","https://www.ebay.com/str/LotusVault","","Games","","44.9926022","-93.1482491","osm","OSM node/11531715913"
"Level Up Games St Paul","2493 7th Street West","Saint Paul","MN","US","","+1 651 528 8681","lodash@4.17.21; in-view@0.6.1","https://www.facebook.com/Loc8NearMe","","https://www.loc8nearme.com/minnesota/saint-paul/level-up-saint-paul/7351767/","","","","","Games","","44.9020768","-93.1714984","osm","OSM node/11531698439"
"ABSOLUTE SPORTS CARDS","4823 W 123RD ST","SAVAGE","MN","US","55378","(952) 855-4005","absolutesportscards@gmail.com","https://facebook.com/absolutesportscards","","https://www.absolutesportscardsmn.com/","","","https://www.ebay.com/str/AbsoluteSportsCardsLLC","","Sports,TCG","","","","directory_list",""
"LionHeart Games","368 3rd St NE","Waite Park","MN","US","56387","+13207741802","hi@mystore.com","https://www.facebook.com/LionheartGamesLLC","https://www.instagram.com/lionheart_games","https://www.lionheartgamesmn.com/","","","","","Games","Mo-Sa 12:00-20:00; Su 12:00-18:00","45.5580395","-94.207521","osm","OSM node/13271919990"
"THE FANZONE","1605 1ST ST S","WILLMAR","MN","US","56201","(320) 222-9663","thefanzone@gmail.com; info@willmarlakesarea.com","https://www.facebook.com/tr","","https://www.willmarlakesarea.com/listings/the-fan-zone/","","","","","Cards","","","","directory_list",""
"KC'S FINEST SPORTS CARDS AND MEMORABILIA LLC 002","792 SW US-40 SUITE B","BLUE SPRINGS","MO","US","64015","(816) 224-3281","","","","https://canada.hibid.com/lots/40171/antiques-and-collectibles/collectibles/sports-cards---memorabilia?apage=4","","","","","Sports,TCG,Collectibles","","","","directory_list",""
"Hobbytown Usa on Peachtree Dr in Columbia, MO","3906 Peachtree Dr","Columbia","MO","US","","573-817-0698","","","","https://hobby-stores.cmac.ws/hobbytown-usa/1325/","","","","","Collectibles","","","","ddg_pass2",""
"Valhalla's Gate Games","2525 Bernadette Drive","Columbia","MO","US","65203","+15734429909","","","","https://www.valhallasgate.com/","","","","","Games","","38.9669274","-92.3764089","osm","OSM node/12804276648"
"ENDLESS COMICS, GAMES & CARDS","440-A ST FRANCOIS ST","FLORISSANT","MO","US","63031","(314) 837-7333","intl-segmenter@11.7.10; core-js-bundle@3.2.1; focus-within-polyfill@5.0.9","http://www.facebook.com/RareCoinLLC","http://instagram.com/wix","https://rarecoinllc.wixsite.com/rarecoins","","","","","Comics,TCG,Games","","","","directory_list",""
"ELITE COLLECTIBLES","1258 MAIN STREET","IMPERIAL","MO","US","63052","(314) 472-3220","bootswatch@5.1.3; info@elite-collectibles.com","","","WWW.ELITE-COLLECTIBLES.COM","","","","","Collectibles","","","","directory_list",""
"TRADING CARD MARKET","14208 MANCHESTER RD","MANCHESTER","MO","US","63011","(314) 706-1404","","","","WWW.TRADINGCARDMARKET.COM","","","","","TCG","","","","directory_list",""
"HobbyTown","6265 North Oak Trafficway","Oakview","MO","US","64118","+1-816-459-9590","","","","https://www.bing.com/aclick?ld=e8IZhObd1W4jRxQfAjyDM-VDVUCUzqg-OCVRKWxK9-6xE_qsCvStGaeSAcyFlpZwpxXH20dVEfHkwhB4WsEmBmG5LxvwgeiDu_Q2Un0tX8yl2KIyi0Shga46k_11EYCuW9enCur_6uxvyfS6hpZ22E5kGWTKFMZadAFc77nfWqgofM808dPDVKmROB3ZnjCil-ZjM47g&u=aHR0cCUzYSUyZiUyZnd3dy5ob2JieXRvd24uY29tJTNmbXNjbGtpZCUzZDAwNGQ0MTAwNmJlMDFjOTZhMDg1MjhkYWRjYzY5ZTAzJTI2dXRtX3NvdXJjZSUzZGJpbmclMjZ1dG1fbWVkaXVtJTNkY3BjJTI2dXRtX2NhbXBhaWduJTNkSFQtTVMtU0VBLUItU0FMLU1JWC10Uk9BUy1CcmFuZGVkJTI2dXRtX3Rlcm0lM2Rob2JieXRvd24lMjUyMHVzYSUyNnV0bV9jb250ZW50JTNkaG9iYnl0b3duJTI1MjAtJTI1MjBw&rlid=004d41006be01c96a08528dadcc69e03","","","","","Hobby","","39.2076933","-94.5755235","osm","OSM node/9570141351"
"Eclipse Books and Comics","814 North Pine Street","Rolla","MO","US","65401","+1-573-364-4301","","","","http://www.eclipsebookscomics.com/","","","","","Comics","Mo-Th 11:00-18:00; Fr-Sa 11:00-20:00; Su 12:00-18:00","37.9504603","-91.7712811","osm","OSM way/727163457"
"BASEBALL PLUS","346 MID RIVERS MALL DR","SAINT PETERS","MO","US","63376","(636) 970-7088","","","","https://cardshopsnearme.com/missouri/baseball-plus/","","","","","Sports","","","","directory_list",""
"ENDLESS COMICS, GAMES & CARDS #2","10 TRIAD SOUTH DRIVE","SAINT PETERS","MO","US","63304","(636) 244-2490","","","","WWW.ENDLESSCGC.COM","","","","","Comics,TCG,Games","","","","directory_list",""
"RESTLESSCRAFT BREAKERS SPORTS AND GAMING","235 JUNGERMANN ROAD, SUITE 108","SAINT PETERS","MO","US","63376","(636) 317-1410","","","","https://restlesscraftbreakers.com/","","","","","Sports","","","","directory_list",""
"Sets","136 E Pershing St","Springfield","MO","US","","(417)7715176","","","","https://cardshopmissouri.tcgplayerpro.com/groups/pokemon","","","","","Cards","","","","ddg_targeted",""
"COLLECTOR STORE LLC","1106 JUNGS STATION RD","ST. CHARLES","MO","US","63303","(636) 477-7800","wght@200..800","https://www.facebook.com/collectorstore","https://www.instagram.com/thecollectorstorellc","https://collectorstore.com/","","","","","Cards","","","","directory_list",""
"RIGHT OFF THE BAT CARDS & COLLECTIBLES","43 COURT SQ","WEST PLAINS","MO","US","65775","(417) 293-7247","","","","https://www.sportscardshops.org/missouri/west-plains/","","","","","TCG,Collectibles","","","","directory_list",""
"Mississippi","11370 Highway 49 #HGulfport","Gulfport","MS","US","","228-864-4877","","","","http://hobbyshopguideusa.com/mississippihobbyshops.htm","","","","","Cards","","","","ddg_pass2",""
"Mississippi Hobby Shops","1046 3711 Standing Pine Rd Carthage","Jackson","MS","US","","(601) 259-1046","","","","https://www.localhobbyshops.net/Mississippi/","","","","","Collectibles","","","","ddg_pass2",""
"Sportscards International Jackson MS, 39216","1992 and incorporated in Mississippi. Current estimates show this company has an annual revenue of 65000 and employs a staff of approximately 1. Contact Sportscards International Inc 3220 North State StreetJackson","Jackson","MS","US","","(601) 366-1115","","","","https://www.manta.com/c/mm417zq/sportscards-international-inc","","","","","Sports,TCG","","","","ddg_pass2",""
"Van's Comics, Cards and Games","731 South Pear Orchard Road","Jackson","MS","US","","(601) 898-9950","","","","https://vansccg.com/","","","","","Comics,TCG,Games","","","","ddg_targeted",""
"BLUFF CITY MEMORABILIA","5915 GETWELL RD","SOUTHAVEN","MS","US","38672","(662) 655-5162","","","","https://www.bing.com/aclick?ld=e8OSq86NROfLj98vuXntG3jjVUCUyFU_VKxJoMr6AGrDogW0PYd6ouyWGfAajPvkoM4FOeDMEqY0_DUcbSzAT4fEC56QGlYkkm6nFH2I27kwUzYR0bqt19duZkMxenznLkXbg7gCgQKrlwZvZC023ktzL66gq-Tm1Fx4ePfY6Q-lEapfnSWUYJZ5AlSjdvrX9HH9so6g&u=aHR0cHMlM2ElMmYlMmZ3d3cuZWJheS5jb20lMmZzY2glMmZpLmh0bWwlM2Zfbmt3JTNkbWVtb3JhYmlsaWElMjUyMGNvbGxlY3RpYmxlcyUyNm5vcm92ZXIlM2QxJTI2bWtldnQlM2QxJTI2bWtyaWQlM2Q3MTEtMTc0NTk1LTgwMzAxNi0wJTI2bWtjaWQlM2QyJTI2bWtzY2lkJTNkMTAyJTI2a2V5d29yZCUzZG1lbW9yYWJpbGlhJTI1MjBjb2xsZWN0aWJsZXMlMjZjcmxwJTNkXyUyNk1UX0lEJTNkJTI2Z2VvX2lkJTNkJTI2cmxzYXRhcmdldCUzZGt3ZC03Njc2MDExMTg1NzQzNyUzYWxvYy0xOTAlMjZhZHBvcyUzZCUyNmRldmljZSUzZGMlMjZta3R5cGUlM2QlMjZsb2MlM2Q2NTE1MiUyNnBvaSUzZDU1NzE1JTI2YWJjSWQlM2QxMDI4NjYwNyUyNmNtcGduJTNkNjA1NDgwMzc0JTI2c2l0ZWxuayUzZCUyNmFkZ3JvdXBpZCUzZDEyMjgxNTU2MDU1OTYwOTklMjZuZXR3b3JrJTNkbyUyNm1hdGNodHlwZSUzZHAlMjZtc2Nsa2lkJTNkOTQyMDg2YWFiOTA1MThlMjE1MGRlZjcwMGUzZjdlMDY&rlid=942086aab90518e2150def700e3f7e06","","","","","Collectibles","","","","directory_list",""
"Kab Sports Cards & Collectables","2059 BROADWATER AVE","Billings","MT","US","","(406) 702-1509","","","","http://kabsportscards.com/","","","","","Sports,TCG","","","","ddg_targeted",""
"My WordPress","2100 Stephens Ave","Missoula","MT","US","","406.493.6665","","","","https://zootownsportscardsmt.com/","","","","","Cards","","","","ddg_targeted",""
"NASHCARDS","300 PLEASANT GROVE ROAD","STE 340","MT","US","","(615) 470-5313","","","","https://nashcards.com/","","","","","TCG","","","","directory_list",""
"Kit Kringle","1520 East Dixie Drive","Asheboro","NC","US","27203","+1-336-629-4398","","https://www.facebook.com/kitkringle","","","","","","","Hobby","Mo-Sa 10:00-21:00, Su 13:00-18:00","35.70056","-79.78408","osm","OSM node/7299550047"
"Fan-Tastic Cards & Comics","100 District Dr","Asheville","NC","US","","828-505-0933","","","","https://golocalasheville.com/business/fan-tastic-cards-comics","","","","","Comics,TCG","","","","ddg_pass2",""
"The Wyvern's Tale","347 Merrimon Avenue","Asheville","NC","US","28801","+1-828-505-7887","","","","https://www.thewyvernstaleavl.com/","","","","","Games","","35.6109532","-82.5546496","osm","OSM way/378466721"
"Kitty Hawk Kites","39432 North Carolina Highway 12","Avon","NC","US","27915","+1 252 995 6060","","","","https://www.kittyhawk.com/location/avon-kitty-hawk-kites/","","","","","Hobby","","35.369788","-75.4991278","osm","OSM node/8716206001"
"We're Good Sports","1087 Main Street, Suite 3","Blowing Rock","NC","US","28605","+1 828-295-9547","","","","https://blowingrock.com/service/we're_good_sports/","","","","","Sports","","36.1326705","-81.6779973","osm","OSM way/230068486"
"SpecterGames","2511 North Broad Street","Camden","NC","US","29020-2237","+1-803-677-3050","","","","https://spectergames.tcgplayerpro.com/","","","","","TCG","Mo-Su 12:00-22:00","34.2730526","-80.6100699","osm","OSM node/13457075683"
"The Gathering Place","157 East Rosemary Street","Chapel Hill","NC","US","27514","+1 984 999 4548","","","","https://thegatheringplacegames.com","","","","","Games","Tu 16:00-22:00; We-Th 14:00-24:00; Fr 14:00-02:00; Sa 11:00-02:00; Su 11:00-22:00","35.9152406","-79.0539749","osm","OSM node/1796304011"
"Charlotte Sports Collectibles","5341 Ballantyne Commons Pkwy, Suite 550","Charlotte","NC","US","","(980) 339-8045","","","","https://charlottesportscollectibles.com/","","","","","Sports,Memorabilia,Graded Cards","","","","manual","Premier sports cards & memorabilia; Ballantyne location"
"Ford's Cards & Coins","424 E 36th St #431","Charlotte","NC","US","","(704) 953-1529","","","","https://www.fordscards.com/","","","","","Sports,Coins","By appointment only","","","manual","No storefront - mobile/appointment only; buys collections; pays cash"
"Ford's Cards & Coins","424 E 36th St #431","Charlotte","NC","US","28205","(704) 953-1529","","","","","","","","","Sports Cards","By appointment only","","","manual_seed","No storefront - mobile/appointment only; buys collections; pays cash"
"Get Some Game","1224 Commercial Ave","Charlotte","NC","US","28205","(704) 728-5025","","","","","","","","","MTG,Yu-Gi-Oh,Pokemon,D&D,Board Games","Mon-Wed 3-10pm; Thu Closed; Fri 3-11pm; Sat-Sun 3-10pm","","","manual_seed","TCG tournaments; RPG supplies; accepts crypto; large play space"
"One Stop Sports","115 E Park Ave, Suite C","Charlotte","NC","US","","(704) 651-7362","","","","https://www.charlottesgotalot.com/things-to-do/shopping/one-stop-sports","","","","","Sports,Boxes,Singles","","","","manual","Premier sports card shop; high & low end cards; hobby & retail wax; also in Charleston"
"Palmetto Collectables","8001 Raintree Ln, Suite 101","Charlotte","NC","US","","(980) 265-1200","","","","https://palmettocollectables.com/","","","","","Sports,Boxes,Packs,Trading Cards","Tue-Fri 11am-6pm; Sat 9am-3pm; Sun 1-5pm; Mon Closed","","","manual","Largest selection of boxes & packs in the Carolinas"
"Replay Sports Cards","115 E Park Ave, Unit C","Charlotte","NC","US","","(704) 412-2354","","","","https://www.replaysportscards.com/nc-charlotte","","","","","Sports,Boxes,Graded Slabs,Breaks","Daily 11am-6pm","","","manual","Opened 2021; expanding across Southeast; online store; grading services"
"Valentino Card Shop","6823 South Blvd","Charlotte","NC","US","","(704) 900-5304","","","","https://valentinocardshop.com/","","","","","Yu-Gi-Oh,Pokemon,MTG,One Piece,Lorcana,Singles","","","","manual","Official tournament store (OTS/WPN/Pokemon Play/Bandai); buy/sell/trade; TAG Grading dealer"
"Johnston County Cornhole","8969 Cleveland Road","Clayton","NC","US","27520","+1-919-210-7503","","","","https://untappd.com/v/johnston-county-cornhole/4918735","","","","","Games","","35.5659241","-78.5286501","osm","OSM node/6697684189"
"Wild Birds Unlimited","476 Shotwell Road","Clayton","NC","US","27520","+1-919-553-7973","","","","https://www.wbu.com/","","","","","Hobby","","35.6556099","-78.4792233","osm","OSM node/9741868879"
"Buzz City Games","4 Union Street North","Concord","NC","US","28025","+1 980-439-8946","","","","https://www.explorecabarrus.com/businesses/buzz-city-games/","","","","","Games","","35.4106812","-80.5813471","osm","OSM node/9550358516"
"Mighty Meeple","8440 Pit Stop Ct NW, Suite 180","Concord","NC","US","28027","+1-704-625-7913","","","","https://mightymeeple.com/","","","","","Games","Mo-Th,Sa 11:00-23:00; Fr 11:00-01:00; Su 12:00-20:00","35.3752938","-80.7249043","osm","OSM node/13610671335"
"Parker Banner Kent & Wayne","21500 Catawba Ave, Suite A","Cornelius","NC","US","28031","(704) 892-4263","","","","https://www.cmon.com/shop-locator/parker-banner-kent-and-wayne/","","","","","MTG,Comics,Board Games,Warhammer,Singles,Boxes","Mon-Sat 10am-8pm; Sun 12-6pm","35.4804754","-80.8582737","manual","Est. 2008; full-line comic & game shop; open play/demo space"
"LUCKY BOX SPORTS CARDS","19905 W CATAWBA AVE, SUITE 106","CORNELIUS","NC","US","28031","(712) 870-9039","","","","https://www.luckyboxsportscards.net/","","","","","Sports,TCG","","","","directory_list",""
"Atomic Empire","3400 Westgate Drive, Suite 14B","Durham","NC","US","27707","+1-800-918-3985;+1-919-490-7900","","","","https://www.atomicempire.com","","","","","Games","Mo-Fr 11:00-23:00; Sa 10:00-22:00; Su 11:00-18:00","35.9659711","-78.9629442","osm","OSM node/5941203113"
"Billy Reagan Collectibles","367 Pocomoke Road","Franklinton","NC","US","27525","+1 919-229-5440","","","","https://www.billyreagancollectibles.com/","","","","","Comics","Mo-Fr 10:00-14:00; Sa-Su 10:00-17:00","36.0937721","-78.4796796","osm","OSM node/13556749691"
"ToyTown Hobby Shop","507 East Broad Street","Fuquay-Varina","NC","US","27526","+19195334747","","","","https://www.bing.com/aclick?ld=e8FFTBYdXmH2hPGnexQ6m31jVUCUxPE0FRr7xrGNB7hmAg5quLUsw6HEyznzks3A_bfaQtKOb3MqoRRwxB7NpSc_ejNcrMYRUwQFsVYDLablV9dj7OpQoj3fKTDLTuN2gbs13P6t0ooUNOYP7-e8kyhXgf1ywe7-BoGTTuUs71K-XKIaJRJkSz-HfgZWGPIUiVjAHseg&u=aHR0cCUzYSUyZiUyZnd3dy5ob2JieXRvd24uY29tJTNmbXNjbGtpZCUzZDNlODg5NDVmNWE5NjE1N2Y4NWQ5ZmQ4NWVkMDQ0ZTRmJTI2dXRtX3NvdXJjZSUzZGJpbmclMjZ1dG1fbWVkaXVtJTNkY3BjJTI2dXRtX2NhbXBhaWduJTNkSFQtTVMtU0VBLUItU0FMLU1JWC10Uk9BUy1CcmFuZGVkJTI2dXRtX3Rlcm0lM2RIb2JieSUyNTIwVG93biUyNnV0bV9jb250ZW50JTNkaG9iYnl0b3duJTI1MjAtJTI1MjBw&rlid=3e88945f5a96157f85d9fd85ed044e4f","","","","","Hobby","","35.5934787","-78.7942648","osm","OSM node/4374715986"
"Gamers Alley","401 Cox Rd, Suite 103","Gastonia","NC","US","","(704) 671-2124","","","","https://www.gogastonnc.org/places/gamers-alley","","","","","MTG,Yu-Gi-Oh,Pokemon,Video Games,Comics","Mon-Sun 11am-9pm (approx)","","","manual","Weekly MTG Modern tournament (Wed 7pm); video games & collectibles"
"ShoppingGastoniaNCNorthCarolina+ Outlet Mall","8141 3418 South New Hope Road","Gastonia","NC","US","","704-865-8141","","","","http://www.discoverourtown.com/NC/Gastonia/Shopping-200.html","","","","","Cards","","","","ddg_targeted",""
"Geek Games","312 North Salisbury Avenue","Granite Quarry","NC","US","28146","+1-704-209-1116","","","","https://geekgames.business.site/","","","","","Collectibles","Su-Th 11:00-19:00, Fr-Sa 11:00-00:00","35.6170124","-80.4474616","osm","OSM node/9816125536"
"Shop","5002 High Point Rd Unit C","Greensboro","NC","US","","(336) 763-2122","","","","https://picantetcg.com/shop/","","","","","Cards","","","","ddg_targeted",""
"Ssalefish Comics","1622 Stanley Road, Suite Suite 118","Greensboro","NC","US","","+1-336-897-3623","","","","https://www.ssalefish.net/greensboro","","","","","Comics","Mo-Tu,Th-Sa 11:00-19:00; We 08:00-20:00; Su 12:00-17:00","36.0532945","-79.8910925","osm","OSM node/6483239029"
"CARDS AT THE CAGES","3917 W GATE CITY BLVD","GREENSBORO","NC","US","27407","(336) 851-0506","","","","https://cards-at-the-cages-nc.myshopify.com/","","","","","TCG","","","","directory_list",""
"Catch Em Collectibles","9630 Sherrill Estates Rd, Suite A","Huntersville","NC","US","","(980) 308-4138","","","","https://www.catchemcollectiblesnc.com/","","","","","Pokemon,Anime,TCG","Tue-Fri 3:30-8pm; Sat 10am-8pm; Sun 12-6pm; Mon Closed","","","manual","Family-owned; specializes in vintage & modern Pokemon; anime products"
"Home","4225 Western Blvd #600Jacksonville","Jacksonville","NC","US","","(910) 388-4520","","","","https://www.encsportscards.com/","","","","","Cards","","","","ddg_targeted",""
"The Outpost","207 East Myrtle Avenue","Johnson City","NC","US","","+1 423 218 2194","","","","https://www.manta.com/c/mknb7yv/the-outpost","","","","","Games","Mo-Th 12:00-18:00; Fr 12:00-20:00; Sa 13:00-20:00; Su 13:00-18:00","36.3225916","-82.3537855","osm","OSM way/1378179178"
