card_number,player,team,category,insert_name,is_rookie
RPPA-DB,Denzel Burke,Arizona Cardinals,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-DG,DJ Giddens,Indianapolis Colts,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-DGA,Dillon Gabriel,Cleveland Browns,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-DJ,Donovan Jackson,Minnesota Vikings,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-DP,Darien Porter,Las Vegas Raiders,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-DS,Danny Stutsman,New Orleans Saints,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-DSA,Dylan Sampson,Cleveland Browns,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-DTJ,Dont'e Thornton Jr.,Las Vegas Raiders,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-EA,Elic Ayomanor,Tennessee Titans,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-EAR,Elijah Arroyo,Seattle Seahawks,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-EE,Emeka Egbuka,Tampa Bay Buccaneers,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-GH,Gunnar Helm,Tennessee Titans,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-GZ,Grey Zabel,Seattle Seahawks,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-HF,Harold Fannin Jr.,Cleveland Browns,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-IB,Isaiah Bond,Cleveland Browns,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-IT,Isaac TeSlaa,Detroit Lions,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-JAH,Jayden Higgins,Houston Texans,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-JB,Jordan Burch,Arizona Cardinals,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-JBA,Jahdae Barron,Denver Broncos,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-JCA,Jamaree Caldwell,Los Angeles Chargers,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-JD,Jaxson Dart,New York Giants,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-JEB,Jeffrey Bassa,Kansas City Chiefs,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-JHI,Jay Higgins IV,Baltimore Ravens,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-JK,Jack Kiser,Jacksonville Jaguars,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-JN,Jaylin Noel,Houston Texans,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-JOS,Josaiah Stewart,Los Angeles Rams,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-JOSA,Jonas Sanker,New Orleans Saints,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-JR,Jalen Royals,Kansas City Chiefs,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-JSA,Jonah Savaiinaea,Miami Dolphins,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-JSAW,Jack Sawyer,Pittsburgh Steelers,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-JSI,Josh Simmons,Kansas City Chiefs,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-JTU,JT Tuimoloau,Indianapolis Colts,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-JWA,Jalon Walker,Atlanta Falcons,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-KB,Kelvin Banks Jr.,New Orleans Saints,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-KG,Kenneth Grant,Miami Dolphins,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-KJ,Kaleb Johnson,Pittsburgh Steelers,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-KKE,Kyle Kennard,Los Angeles Chargers,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-KM,Kalel Mullings,Tennessee Titans,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-KMO,Kyle Monangai,Chicago Bears,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-KW,Kyle Williams,New England Patriots,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-LA,LeQuint Allen Jr.,Jacksonville Jaguars,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-LB,Luther Burden III,Chicago Bears,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-LR,Lathan Ransom,Carolina Panthers,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-ME,Mitchell Evans,Carolina Panthers,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-MG,Matthew Golden,Green Bay Packers,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-MGR,Mason Graham,Cleveland Browns,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-MGRE,Mike Green,Baltimore Ravens,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-MMB,Marcus Mbow,New York Giants,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-MMO,Malachi Moore,New York Jets,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-MST,Malaki Starks,Baltimore Ravens,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-MT,Mason Taylor,New York Jets,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-MW,Mykel Williams,San Francisco 49ers,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-NM,Nick Martin,San Francisco 49ers,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-NS,Nic Scourton,Carolina Panthers,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-OG,Ollie Gordon II,Miami Dolphins,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-OH,Omarion Hampton,Los Angeles Chargers,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-ON,Omarr Norman-Lott,Kansas City Chiefs,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-PB,Pat Bryant,Denver Broncos,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-QJ,Quinshon Judkins,Cleveland Browns,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-QR,Quincy Riley,New Orleans Saints,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-SM,Smael Mondon Jr.,Philadelphia Eagles,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-SS,Shedeur Sanders,Cleveland Browns,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-SST,Shemar Stewart,Cincinnati Bengals,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-ST,Shemar Turner,Chicago Bears,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-SW,Savion Williams,Green Bay Packers,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-TBR,Tahj Brooks,Cincinnati Bengals,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-TF,Tai Felton,Minnesota Vikings,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-TFE,Terrance Ferguson,Los Angeles Rams,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-TH,Tory Horton,Seattle Seahawks,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-THA,Tre Harris III,Los Angeles Chargers,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-THE,TreVeyon Henderson,New England Patriots,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-THU,Travis Hunter,Jacksonville Jaguars,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-TM,Tetairoa McMillan,Carolina Panthers,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-TR,Ty Robinson,Philadelphia Eagles,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-TRA,Tate Ratledge,Detroit Lions,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-TS,Tyler Shough,New Orleans Saints,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-TW,Tyler Warren,Indianapolis Colts,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-TWI,Tyleik Williams,Detroit Lions,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-WC,Will Campbell,New England Patriots,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-WM,Woody Marks,Houston Texans,Auto Relic,Rookie Premiere Patch Autographs,true
RPPA-XW,Xavier Watts,Atlanta Falcons,Auto Relic,Rookie Premiere Patch Autographs,true
GSA-JA,Josh Allen,Buffalo Bills,Auto Relic,NFL Honors Gold Shield Autographs,false
GSA-JD,Jayden Daniels,Washington Commanders,Auto Relic,NFL Honors Gold Shield Autographs,false
GSA-JV,Jared Verse,Los Angeles Rams,Auto Relic,NFL Honors Gold Shield Autographs,false
GSA-PSII,Pat Surtain II,Denver Broncos,Auto Relic,NFL Honors Gold Shield Autographs,false
GSA-SB,Saquon Barkley,Philadelphia Eagles,Auto Relic,NFL Honors Gold Shield Autographs,false
